-62,265684
-63,265684
-57,265684
-59,265684
-61,265671
-65,265671
-66,265671
-56,265671
-67,265671
-56,265671
-65,265671
-59,265671
-58,265671
-64,265671
-64,265655
-58,265655
-60,265655
-62,265655
-63,265655
-61,265655
-63,265655
-64,265655
-61,265655
-60,265655
-60,265646
-64,265646
-61,265646
-61,265646
-62,265646
-63,265646
-62,265646
-63,265646
-63,265646
-60,265636
-59,265636
-52,265636
-53,265636
-61,265636
-60,265636
-68,265636
-62,265636
-61,265636
-58,265636
-61,265624
-58,265624
-64,265624
-60,265624
-63,265624
-58,265624
-58,265624
-63,265624
-64,265624
-56,265607
-60,265607
-56,265607
-67,265607
-61,265607
-67,265607
-60,265607
-58,265607
-58,265607
-51,265607
-65,265598
-59,265598
-56,265598
-64,265598
-66,265598
-56,265598
-62,265598
-59,265598
-64,265598
-66,265598
-61,265599
-58,265599
-59,265599
-66,265599
-71,265599
-56,265599
-59,265599
-62,265599
-57,265599
-53,265597
-66,265597
-67,265597
-61,265597
-64,265597
-56,265597
-59,265597
-64,265597
-67,265597
-64,265597
-61,265589
-54,265589
-57,265589
-64,265589
-68,265589
-57,265589
-63,265589
-57,265589
-59,265589
-63,265589
-60,265587
-64,265587
-70,265587
-62,265587
-63,265587
-60,265587
-58,265587
-64,265587
-63,265587
-63,265598
-59,265598
-60,265598
-65,265598
-67,265598
-61,265598
-65,265598
-60,265598
-57,265598
-68,265598
-62,265601
-57,265601
-55,265601
-60,265601
-59,265601
-64,265601
-58,265601
-63,265601
-65,265601
-60,265586
-59,265586
-64,265586
-67,265586
-60,265586
-64,265586
-61,265586
-69,265586
-62,265586
-62,265586
-63,265567
-59,265567
-63,265567
-63,265567
-64,265567
-62,265567
-56,265567
-64,265567
-59,265567
-63,265567
-62,265558
-61,265558
-63,265558
-53,265558
-58,265558
-52,265558
-62,265558
-60,265558
-61,265558
-66,265558
-58,265558
-72,265558
-61,265558
-66,265558
-61,265558
-65,265558
-65,265558
-56,265558
-63,265558
-59,265556
-66,265556
-54,265556
-63,265556
-58,265556
-67,265556
-64,265556
-66,265556
-68,265556
-62,265556
-70,265550
-59,265550
-59,265550
-58,265550
-61,265550
-62,265550
-63,265550
-62,265550
-62,265550
-64,265551
-66,265551
-63,265551
-64,265551
-61,265551
-70,265551
-65,265551
-56,265551
-60,265551
-62,265551
-58,265564
-63,265564
-53,265564
-62,265564
-60,265564
-62,265564
-64,265564
-60,265564
-60,265564
-70,265574
-60,265574
-63,265574
-52,265574
-59,265574
-67,265574
-64,265574
-57,265574
-61,265574
-62,265574
-60,265569
-59,265569
-60,265569
-62,265569
-57,265569
-57,265569
-58,265569
-61,265569
-63,265569
-61,265569
-57,265570
-67,265570
-66,265570
-66,265570
-66,265570
-68,265570
-57,265570
-59,265570
-58,265570
-65,265575
-66,265575
-55,265575
-62,265575
-67,265575
-59,265575
-67,265575
-58,265575
-57,265575
-69,265575
-56,265576
-60,265576
-61,265576
-66,265576
-62,265576
-61,265576
-59,265576
-58,265576
-55,265576
-62,265576
-64,265564
-63,265564
-61,265564
-62,265564
-60,265564
-60,265564
-62,265564
-61,265564
-57,265564
-60,265550
-61,265550
-64,265550
-63,265550
-56,265550
-63,265550
-60,265550
-60,265550
-59,265550
-59,265550
-67,265548
-53,265548
-62,265548
-62,265548
-59,265548
-60,265548
-59,265548
-64,265548
-61,265548
-60,265557
-61,265557
-65,265557
-59,265557
-62,265557
-58,265557
-60,265557
-59,265557
-59,265557
-59,265557
-59,265559
-57,265559
-65,265559
-65,265559
-64,265559
-59,265559
-62,265559
-72,265559
-63,265559
-60,265559
-63,265553
-59,265553
-65,265553
-62,265553
-55,265553
-65,265553
-55,265553
-55,265553
-70,265553
-66,265553
-62,265553
-62,265553
-62,265553
-70,265553
-68,265553
-62,265553
-64,265553
-57,265553
-60,265553
-65,265563
-63,265563
-69,265563
-57,265563
-62,265563
-59,265563
-61,265563
-63,265563
-66,265563
-62,265563
-63,265568
-63,265568
-58,265568
-64,265568
-64,265568
-64,265568
-61,265568
-64,265568
-64,265568
-57,265568
-63,265568
-61,265568
-60,265568
-58,265568
-57,265568
-59,265568
-60,265568
-65,265568
-61,265568
-62,265576
-64,265576
-62,265576
-67,265576
-60,265576
-52,265576
-58,265576
-63,265576
-68,265576
-62,265632
-62,265632
-58,265632
-62,265632
-60,265632
-66,265632
-65,265632
-62,265632
-67,265632
-62,265632
-51,265728
-64,265728
-66,265728
-61,265728
-66,265728
-56,265728
-58,265728
-65,265728
-61,265728
-65,265836
-59,265836
-62,265836
-63,265836
-57,265836
-64,265836
-59,265836
-55,265836
-62,265836
-62,265836
-57,265951
-67,265951
-65,265951
-62,265951
-63,265951
-61,265951
-61,265951
-60,265951
-63,265951
-64,265951
-68,266072
-58,266072
-57,266072
-70,266072
-59,266072
-56,266072
-59,266072
-65,266072
-65,266072
-58,266193
-61,266193
-62,266193
-62,266193
-61,266193
-59,266193
-63,266193
-60,266193
-59,266193
-67,266193
-55,266298
-65,266298
-61,266298
-64,266298
-61,266298
-63,266298
-62,266298
-57,266298
-60,266298
-64,266298
-58,266385
-63,266385
-59,266385
-65,266385
-69,266385
-60,266385
-64,266385
-68,266385
-57,266385
-60,266476
-61,266476
-63,266476
-56,266476
-62,266476
-60,266476
-58,266476
-65,266476
-59,266476
-61,266476
-59,266748
-63,266748
-57,266748
-64,266748
-60,266748
-61,266748
-59,266748
-54,266748
-65,266748
-56,271505
-51,271505
-58,271505
-63,271505
-65,271505
-54,271505
-63,271505
-64,271505
-55,271505
-61,271505
-60,274771
-68,274771
-50,274771
-57,274771
-60,274771
-61,274771
-62,274771
-58,274771
-55,274771
-63,274771
-53,283680
-59,283680
-57,283680
-68,283680
-63,283680
-62,283680
-59,283680
-54,283680
-57,283680
-51,295438
-55,295438
-59,295438
-60,295438
-57,295438
-59,295438
-58,295438
-52,295438
-54,295438
-58,295438
-60,305871
-52,305871
-52,305871
-58,305871
-60,305871
-55,305871
-57,305871
-58,305871
-57,305871
-56,305871
-54,320908
-58,320908
-60,320908
-57,320908
-59,320908
-50,320908
-57,320908
-54,320908
-54,320908
-52,334073
-58,334073
-59,334073
-54,334073
-58,334073
-55,334073
-59,334073
-62,334073
-55,334073
-55,334073
-60,352325
-59,352325
-50,352325
-64,352325
-63,352325
-60,352325
-56,352325
-62,352325
-59,352325
-52,352325
-55,369288
-52,369288
-55,369288
-59,369288
-60,369288
-56,369288
-57,369288
-50,369288
-56,369288
-62,391081
-61,391081
-56,391081
-51,391081
-58,391081
-62,391081
-58,391081
-64,391081
-57,391081
-58,391081
-57,410520
-52,410520
-55,410520
-56,410520
-60,410520
-56,410520
-56,410520
-59,410520
-58,410520
-59,430427
-57,430427
-58,430427
-61,430427
-62,430427
-55,430427
-61,430427
-58,430427
-61,430427
-60,430427
-58,450364
-60,450364
-59,450364
-55,450364
-59,450364
-60,450364
-62,450364
-55,450364
-61,450364
-59,450364
-56,470163
-63,470163
-64,470163
-62,470163
-56,470163
-54,470163
-55,470163
-68,470163
-64,470163
-53,489840
-61,489840
-61,489840
-59,489840
-54,489840
-55,489840
-55,489840
-54,489840
-59,489840
-61,489840
-60,509426
-53,509426
-53,509426
-56,509426
-55,509426
-57,509426
-59,509426
-54,509426
-59,509426
-59,509426
-59,528932
-62,528932
-53,528932
-53,528932
-65,528932
-49,528932
-61,528932
-59,528932
-61,528932
-54,548441
-57,548441
-63,548441
-59,548441
-56,548441
-65,548441
-57,548441
-65,548441
-56,548441
-63,548441
-55,568108
-59,568108
-56,568108
-53,568108
-61,568108
-55,568108
-53,568108
-55,568108
-65,568108
-57,587408
-63,587408
-63,587408
-54,587408
-59,587408
-63,587408
-63,587408
-63,587408
-63,587408
-56,587408
-58,604005
-60,604005
-58,604005
-63,604005
-57,604005
-58,604005
-55,604005
-63,604005
-55,604005
-51,604005
-57,614903
-60,614903
-57,614903
-58,614903
-63,614903
-60,614903
-63,614903
-62,614903
-60,614903
-50,617986
-61,617986
-63,617986
-62,617986
-64,617986
-63,617986
-63,617986
-62,617986
-64,617986
-62,617986
-60,610160
-57,610160
-66,610160
-65,610160
-68,610160
-59,610160
-53,610160
-57,610160
-66,610160
-62,610160
-59,600385
-57,600385
-57,600385
-58,600385
-60,600385
-61,600385
-57,600385
-58,600385
-61,600385
-64,585368
-61,585368
-61,585368
-54,585368
-59,585368
-60,585368
-62,585368
-56,585368
-59,585368
-57,585368
-67,572278
-57,572278
-60,572278
-64,572278
-61,572278
-60,572278
-64,572278
-61,572278
-58,572278
-61,554088
-59,554088
-62,554088
-65,554088
-58,554088
-63,554088
-61,554088
-63,554088
-63,554088
-60,554088
-62,537211
-61,537211
-55,537211
-54,537211
-63,537211
-63,537211
-62,537211
-55,537211
-60,537211
-60,537211
-65,515522
-60,515522
-64,515522
-54,515522
-56,515522
-64,515522
-61,515522
-63,515522
-57,515522
-64,496149
-61,496149
-66,496149
-62,496149
-58,496149
-59,496149
-69,496149
-61,496149
-59,496149
-65,496149
-56,476251
-66,476251
-61,476251
-60,476251
-62,476251
-61,476251
-57,476251
-67,476251
-56,476251
-63,476251
-58,456291
-61,456291
-59,456291
-62,456291
-56,456291
-62,456291
-56,456291
-63,456291
-56,456291
-62,436453
-61,436453
-64,436453
-60,436453
-59,436453
-60,436453
-59,436453
-65,436453
-56,436453
-59,436453
-60,416731
-62,416731
-63,416731
-65,416731
-66,416731
-62,416731
-65,416731
-63,416731
-62,416731
-53,397102
-60,397102
-61,397102
-58,397102
-69,397102
-62,397102
-65,397102
-60,397102
-62,397102
-56,397102
-58,377555
-64,377555
-62,377555
-63,377555
-64,377555
-55,377555
-58,377555
-60,377555
-58,377555
-53,377555
-58,358030
-64,358030
-66,358030
-58,358030
-52,358030
-59,358030
-65,358030
-57,358030
-50,358030
-55,338371
-58,338371
-64,338371
-56,338371
-64,338371
-63,338371
-61,338371
-60,338371
-59,338371
-63,338371
-56,318909
-63,318909
-65,318909
-61,318909
-65,318909
-64,318909
-56,318909
-60,318909
-55,318909
-64,318909
-63,297653
-64,297653
-59,297653
-59,297653
-58,297653
-59,297653
-58,297653
-61,297653
-60,297653
-64,283589
-58,283589
-60,283589
-53,283589
-56,283589
-60,283589
-58,283589
-63,283589
-57,283589
-62,283589
-51,271708
-63,271708
-60,271708
-61,271708
-64,271708
-56,271708
-64,271708
-64,271708
-61,271708
-60,267893
-63,267893
-58,267893
-59,267893
-64,267893
-58,267893
-59,267893
-67,267893
-59,267893
-60,267893
-57,267342
-58,267342
-63,267342
-62,267342
-59,267342
-63,267342
-61,267342
-57,267342
-62,267342
-57,267342
-61,267419
-65,267419
-66,267419
-67,267419
-61,267419
-57,267419
-58,267419
-55,267419
-62,267419
-59,267461
-61,267461
-61,267461
-60,267461
-53,267461
-59,267461
-66,267461
-63,267461
-60,267461
-60,267461
-62,267535
-56,267535
-55,267535
-62,267535
-67,267535
-59,267535
-70,267535
-58,267535
-61,267535
-58,267535
-60,267579
-57,267579
-60,267579
-61,267579
-59,267579
-59,267579
-62,267579
-65,267579
-60,267579
-60,267573
-64,267573
-63,267573
-63,267573
-60,267573
-54,267573
-59,267573
-59,267573
-64,267573
-59,267573
-61,267566
-54,267566
-57,267566
-62,267566
-67,267566
-57,267566
-63,267566
-59,267566
-57,267566
-56,267588
-59,267588
-63,267588
-56,267588
-59,267588
-58,267588
-64,267588
-59,267588
-56,267588
-66,267588
-66,267626
-57,267626
-67,267626
-56,267626
-58,267626
-56,267626
-61,267626
-63,267626
-62,267626
-59,267626
-58,267664
-57,267664
-61,267664
-65,267664
-61,267664
-60,267664
-61,267664
-55,267664
-59,267664
-65,267701
-60,267701
-62,267701
-58,267701
-59,267701
-50,267701
-63,267701
